Local Time,Device Name,deveui,Freq[Hz],BW(kHz),channel,coderate,RSSI(dBm),snrSNR(dB),SF,Temperature (F),Humidity (%),dr,fcnt,Jamming
2/4/2023 6:38,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-66,10,10,67.17,17.49,0,15963,1
2/4/2023 6:39,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-65,14,10,66.6,19.79,0,14605,1
2/4/2023 6:39,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-77,10.5,10,66.07,18.87,0,2464,1
2/4/2023 6:39,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-72,10.8,10,65.98,18.46,0,16479,1
2/4/2023 6:39,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,12,10,66.29,19.95,0,16618,1
2/4/2023 6:40,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-75,9.5,10,66.02,18.45,0,16480,1
2/4/2023 6:40,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,10.5,10,67.19,17.52,0,15965,1
2/4/2023 6:41,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-69,12.2,10,66.31,19.94,0,16619,1
2/4/2023 6:41,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-67,12.5,10,67.21,17.49,0,15966,1
2/4/2023 6:41,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-71,10,10,66.04,18.4,0,16481,1
2/4/2023 6:41,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-77,7.2,10,66.13,18.83,0,2466,1
2/4/2023 6:42,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-69,9.2,10,66.34,19.9,0,16620,1
2/4/2023 6:42,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-61,8.2,10,67.24,17.46,0,15967,1
2/4/2023 6:43,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-65,13,10,66.67,19.75,0,14609,1
2/4/2023 6:44,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-78,10.2,10,66.11,18.82,0,2468,1
2/4/2023 6:44,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-68,12.5,10,66.33,19.89,0,16622,1
2/4/2023 6:44,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-63,12,10,66.67,19.77,0,14610,1
2/4/2023 6:45,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-69,11.8,10,66.36,19.88,0,16623,1
2/4/2023 6:45,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-66,12,10,67.3,17.48,0,15969,1
2/4/2023 6:45,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-66,13.5,10,66.63,19.76,0,14611,1
2/4/2023 6:45,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-67,10.5,10,67.3,17.41,0,15970,1
2/4/2023 6:45,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-78,10.5,10,66.24,18.77,0,2470,1
2/4/2023 6:46,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-72,10,10,66.15,18.37,0,16485,1
2/4/2023 6:46,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-75,12,10,66.18,18.3,0,16486,1
2/4/2023 6:47,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-65,8.2,10,66.65,19.69,0,14613,1
2/4/2023 6:47,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-75,9.8,10,66.29,18.7,0,2472,1
2/4/2023 6:48,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-66,13,10,67.33,17.4,0,15972,1
2/4/2023 6:48,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-71,9.2,10,66.51,19.81,0,16626,1
2/4/2023 6:48,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-75,9.8,10,66.22,18.26,0,16488,1
2/4/2023 6:48,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-64,11.8,10,66.69,19.7,0,14614,1
2/4/2023 6:48,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-65,8.8,10,67.32,17.42,0,15973,1
2/4/2023 6:49,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-72,8.8,10,66.29,18.66,0,2473,1
2/4/2023 6:49,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,10.8,10,66.54,19.78,0,16627,1
2/4/2023 6:49,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-66,13.2,10,66.7,19.65,0,14615,1
2/4/2023 6:49,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-70,9.8,10,66.24,18.24,0,16489,1
2/4/2023 6:50,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-79,12.5,10,66.27,18.68,0,2474,1
2/4/2023 6:50,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,12.2,10,66.56,19.74,0,16628,1
2/4/2023 6:50,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,13.2,10,66.7,19.73,0,14616,1
2/4/2023 6:50,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-72,9.8,10,66.27,18.21,0,16490,1
2/4/2023 6:51,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-66,12.8,10,67.39,17.35,0,15975,1
2/4/2023 6:51,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-68,12.5,10,66.61,19.71,0,16629,1
2/4/2023 6:51,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-65,13.8,10,66.69,19.75,0,14617,1
2/4/2023 6:51,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-73,8.2,10,66.36,18.62,0,2476,1
2/4/2023 6:52,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-67,13,10,67.41,17.37,0,15976,1
2/4/2023 6:52,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-75,12.5,10,66.31,18.22,0,16491,1
2/4/2023 6:53,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-75,10,10,66.34,18.69,0,2477,1
2/4/2023 6:53,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-72,8,10,66.31,18.2,0,16492,1
2/4/2023 6:53,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,12.8,10,66.6,19.69,0,16631,1
2/4/2023 6:53,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-66,13.2,10,67.39,17.34,0,15978,1
2/4/2023 6:53,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-77,10.5,10,66.38,18.64,0,2478,1
2/4/2023 6:54,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-71,9,10,66.33,18.22,0,16493,1
2/4/2023 6:54,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-65,9,10,66.78,19.63,0,14620,1
2/4/2023 6:55,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-70,13.8,10,66.76,19.63,0,16633,1
2/4/2023 6:56,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-67,11.5,10,67.33,17.37,0,15980,1
2/4/2023 6:56,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-81,11,10,66.42,18.6,0,2480,1
2/4/2023 6:56,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-67,12.2,10,67.32,17.4,0,15981,1
2/4/2023 6:57,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-69,12,10,66.74,19.57,0,16635,1
2/4/2023 6:57,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-78,12.2,10,66.47,18.56,0,2481,1
2/4/2023 6:57,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,8.5,10,67.28,17.38,0,15982,1
2/4/2023 6:57,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-73,8.5,10,66.43,18.07,0,16497,1
2/4/2023 6:59,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-66,9.8,10,67.24,17.36,0,15983,1
2/4/2023 6:59,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-75,5.8,10,66.43,18.05,0,16498,1
2/4/2023 6:59,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-69,10.5,10,66.42,18.52,0,2483,1
2/4/2023 6:59,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-67,10.5,10,66.74,19.54,0,16637,1
2/4/2023 6:59,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-72,10.8,10,66.38,18.06,0,16499,1
2/4/2023 7:00,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-66,13.2,10,67.24,17.34,0,15984,1
2/4/2023 7:00,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-78,9.2,10,66.4,18.48,0,2484,1
2/4/2023 7:00,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-64,11.5,10,66.69,19.54,0,14626,1
2/4/2023 7:00,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-67,8,10,66.67,19.55,0,16638,1
2/4/2023 7:01,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-75,10,10,66.27,18.06,0,16500,1
2/4/2023 7:01,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-65,14.2,10,66.67,19.61,0,14627,1
2/4/2023 7:01,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-67,12,10,67.21,17.33,0,15986,1
2/4/2023 7:02,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-78,11,10,66.34,18.49,0,2486,1
2/4/2023 7:02,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-72,13.2,10,66.49,19.61,0,16640,1
2/4/2023 7:02,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-65,11,10,66.67,19.6,0,14628,1
2/4/2023 7:02,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,9.5,10,67.17,17.27,0,15987,1
2/4/2023 7:03,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-75,11.8,10,66.15,18.09,0,16502,1
2/4/2023 7:03,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-74,11.2,10,66.29,18.46,0,2487,1
2/4/2023 7:03,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-65,12.2,10,66.67,19.54,0,14629,1
2/4/2023 7:03,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-68,9.8,10,66.43,19.59,0,16641,1
2/4/2023 7:04,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-77,8,10,66.24,18.51,0,2488,1
2/4/2023 7:04,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-75,12,10,66.06,18.12,0,16503,1
2/4/2023 7:04,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-69,12.8,10,66.36,19.62,0,16642,1
2/4/2023 7:04,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-66,11.2,10,66.63,19.52,0,14630,1
2/4/2023 7:05,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-79,12.5,10,66.18,18.51,0,2489,1
2/4/2023 7:05,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-66,12.5,10,67.1,17.25,0,15989,1
2/4/2023 7:05,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-64,11.2,10,66.31,19.6,0,16643,1
2/4/2023 7:05,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-65,14.2,10,66.6,19.48,0,14631,1
2/4/2023 7:06,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-66,9,10,67.08,17.29,0,15990,1
2/4/2023 7:06,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,11.5,10,66.6,19.56,0,14632,1
2/4/2023 7:07,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-65,8.5,10,67.05,17.3,0,15991,1
2/4/2023 7:07,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-69,12.8,10,66.33,19.59,0,16645,1
2/4/2023 7:07,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-75,10.5,10,66.16,18.5,0,2491,1
2/4/2023 7:08,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-74,11.8,10,66.02,18.11,0,16507,1
2/4/2023 7:08,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-72,9,10,66.16,18.47,0,2492,1
2/4/2023 7:08,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-69,8.2,10,67.03,17.31,0,15992,1
2/4/2023 7:08,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-69,12.2,10,66.31,19.63,0,16646,1
2/4/2023 7:08,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-66,13,10,66.56,19.54,0,14634,1
2/4/2023 7:09,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-66,10.2,10,67.03,17.28,0,15993,1
2/4/2023 7:10,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-69,8.5,10,66.36,19.56,0,16647,1
2/4/2023 7:10,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-75,12.2,10,66.04,18.12,0,16509,1
2/4/2023 7:11,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-75,10.8,10,65.95,18.21,0,16510,1
2/4/2023 7:11,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-77,12,10,66.09,18.6,0,2495,1
2/4/2023 7:11,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-66,14.2,10,67.1,17.34,0,15995,1
2/4/2023 7:12,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-64,8.5,10,66.6,19.65,0,14637,1
2/4/2023 7:12,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-73,10.5,10,65.88,18.32,0,16511,1
2/4/2023 7:12,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,11.5,10,66.18,19.83,0,16650,1
2/4/2023 7:13,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-73,9.5,10,65.82,18.39,0,16512,1
2/4/2023 7:13,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-78,12,10,66,18.77,0,2497,1
2/4/2023 7:13,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-64,8,10,67.12,17.41,0,15997,1
2/4/2023 7:14,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,13.2,10,66.51,19.76,0,14639,1
2/4/2023 7:14,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-73,6.5,10,65.97,18.8,0,2498,1
2/4/2023 7:14,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-67,14.5,10,66.47,19.79,0,14640,1
2/4/2023 7:15,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,12,10,66.02,19.99,0,16653,1
2/4/2023 7:15,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-77,9,10,65.95,18.83,0,2499,1
2/4/2023 7:16,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-66,13,10,66.43,19.84,0,14641,1
2/4/2023 7:16,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-65,11.5,10,67.1,17.48,0,16000,1
2/4/2023 7:16,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-75,10,10,65.86,18.91,0,2500,1
2/4/2023 7:17,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-70,12,10,65.97,20.02,0,16654,1
2/4/2023 7:17,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-65,12.8,10,67.08,17.51,0,16001,1
2/4/2023 7:17,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-67,14,10,66.45,19.93,0,14642,1
2/4/2023 7:17,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-75,7.2,10,65.73,18.57,0,16516,1
2/4/2023 7:17,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-66,14.2,10,66.42,19.98,0,14643,1
2/4/2023 7:18,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-70,10.5,10,65.71,18.63,0,16517,1
2/4/2023 7:18,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-73,8.8,10,65.86,19,0,2502,1
2/4/2023 7:18,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-67,10.5,10,67.06,17.55,0,16002,1
2/4/2023 7:18,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-65,11.8,10,66.43,19.99,0,14644,1
2/4/2023 7:19,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-68,10,10,66.04,20.1,0,16656,1
2/4/2023 7:19,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-66,9.5,10,67.05,17.61,0,16003,1
2/4/2023 7:19,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-76,11,10,65.89,19.03,0,2503,1
2/4/2023 7:19,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-75,10,10,65.73,18.7,0,16518,1
2/4/2023 7:20,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-69,12.2,10,66,20.14,0,16657,1
2/4/2023 7:20,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-65,9.5,10,67.05,17.64,0,16004,1
2/4/2023 7:20,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-77,11,10,65.86,19.05,0,2504,1
2/4/2023 7:20,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-75,11.5,10,65.71,18.69,0,16519,1
2/4/2023 7:21,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-75,11,10,65.71,18.7,0,16520,1
2/4/2023 7:21,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-77,12.2,10,65.84,19.06,0,2505,1
2/4/2023 7:22,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,11.2,10,66.06,20.14,0,16659,1
2/4/2023 7:22,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-65,10.8,10,67.05,17.64,0,16006,1
2/4/2023 7:22,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-71,9.2,10,65.71,18.71,0,16521,1
2/4/2023 7:23,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-66,10,10,67.05,17.67,0,16007,1
2/4/2023 7:23,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-67,13.5,10,66.43,20.07,0,14648,1
2/4/2023 7:23,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-70,11,10,66.02,20.15,0,16661,1
2/4/2023 7:24,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-65,9,10,66.45,20.04,0,14649,1
2/4/2023 7:24,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-77,10.8,10,65.88,19.05,0,2508,1
2/4/2023 7:24,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-70,12.2,10,65.98,20.15,0,16662,1
2/4/2023 7:25,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,14.2,10,66.45,20.05,0,14650,1
2/4/2023 7:25,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-77,12,10,65.71,18.69,0,16524,1
2/4/2023 7:25,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-77,11.5,10,65.88,19.05,0,2509,1
2/4/2023 7:25,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-65,11.2,10,67.03,17.65,0,16009,1
2/4/2023 7:26,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-62,11.2,10,66.07,20.11,0,16663,1
2/4/2023 7:26,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-73,8,10,65.7,18.62,0,16525,1
2/4/2023 7:26,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-64,11.5,10,66.47,20.01,0,14651,1
2/4/2023 7:26,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-66,12,10,67.03,17.65,0,16010,1
2/4/2023 7:26,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-71,12,10,66.04,20.16,0,16664,1
2/4/2023 7:27,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-64,10,10,67.05,17.65,0,16011,1
2/4/2023 7:27,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-67,14,10,66.45,19.99,0,14652,1
2/4/2023 7:27,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-75,9.8,10,65.62,18.75,0,16526,1
2/4/2023 7:27,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-76,9.5,10,65.8,19.12,0,2511,1
2/4/2023 7:28,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-65,13,10,66.47,20.03,0,14653,1
2/4/2023 7:28,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-79,11,10,65.8,19.12,0,2512,1
2/4/2023 7:29,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,12.2,10,65.98,20.2,0,16666,1
2/4/2023 7:29,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-78,13,10,65.64,18.75,0,16528,1
2/4/2023 7:30,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-76,8,10,65.79,19.12,0,2513,1
2/4/2023 7:30,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-66,12.8,10,66.43,20.01,0,14655,1
2/4/2023 7:30,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-70,12.5,10,65.98,20.19,0,16667,1
2/4/2023 7:30,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-67,10.2,10,67.05,17.67,0,16014,1
2/4/2023 7:30,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-76,12,10,65.61,18.78,0,16529,1
2/4/2023 7:31,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-65,8,10,67.05,17.67,0,16015,1
2/4/2023 7:31,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-66,11,10,66.45,20.07,0,14656,1
2/4/2023 7:33,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,12.2,10,65.89,20.28,0,16670,1
2/4/2023 7:33,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-81,10.2,10,65.71,19.19,0,2516,1
2/4/2023 7:33,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-77,8.5,10,65.75,19.19,0,2517,1
2/4/2023 7:33,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,10,10,67.06,17.71,0,16017,1
2/4/2023 7:33,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-67,13.8,10,66.43,20.04,0,14658,1
2/4/2023 7:33,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-64,8.2,10,65.93,20.27,0,16671,1
2/4/2023 7:35,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-79,12,10,65.73,19.19,0,2518,1
2/4/2023 7:35,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-65,10,10,67.06,17.71,0,16018,1
2/4/2023 7:35,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-72,11,10,65.95,20.28,0,16672,1
2/4/2023 7:35,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-66,9.5,10,67.05,17.72,0,16019,1
2/4/2023 7:35,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-66,12.2,10,66.42,20.11,0,14660,1
2/4/2023 7:36,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-66,10,10,65.95,20.27,0,16673,1
2/4/2023 7:36,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-78,9.5,10,65.73,19.2,0,2519,1
2/4/2023 7:36,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-73,7.2,10,65.64,18.82,0,16535,1
2/4/2023 7:36,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-66,9.2,10,67.06,17.74,0,16020,1
2/4/2023 7:37,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-64,11.5,10,66.45,20.12,0,14662,1
2/4/2023 7:37,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-65,8,10,67.03,17.74,0,16021,1
2/4/2023 7:38,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-77,8.5,10,65.8,19.2,0,2521,1
2/4/2023 7:38,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-76,11.8,10,65.7,18.79,0,16537,1
2/4/2023 7:38,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-78,11,10,65.82,19.17,0,2522,1
2/4/2023 7:39,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-70,12,10,66.02,20.21,0,16676,1
2/4/2023 7:39,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-72,9.5,10,65.71,18.73,0,16538,1
2/4/2023 7:39,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-65,8.2,10,66.45,20.08,0,14664,1
2/4/2023 7:39,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-75,10.2,10,65.84,19.12,0,2523,1
2/4/2023 7:39,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-66,10.2,10,67.08,17.69,0,16023,1
2/4/2023 7:39,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-75,10.8,10,65.84,19.12,0,2523,1
2/4/2023 7:40,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-65,8,10,66.06,20.18,0,16677,1
2/4/2023 7:40,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,14,10,66.47,20,0,14665,1
2/4/2023 7:41,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-67,9.8,10,67.12,17.66,0,16024,1
2/4/2023 7:41,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-66,14,10,66.47,19.96,0,14666,1
2/4/2023 7:41,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-70,12.2,10,66.02,20.13,0,16678,1
2/4/2023 7:41,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-66,13.2,10,67.12,17.6,0,16025,1
2/4/2023 7:42,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-64,12.2,10,66.51,19.89,0,14667,1
2/4/2023 7:42,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-75,12.2,10,65.82,18.57,0,16541,1
2/4/2023 7:43,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-66,8.5,10,66.09,20.05,0,16680,1
2/4/2023 7:43,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-65,10.8,10,66.49,19.85,0,14668,1
2/4/2023 7:43,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-77,9.8,10,65.84,18.55,0,16542,1
2/4/2023 7:44,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-77,9,10,65.95,18.95,0,2527,1
2/4/2023 7:44,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-74,12,10,65.86,18.55,0,16543,1
2/4/2023 7:44,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-66,12.2,10,67.14,17.58,0,16028,1
2/4/2023 7:45,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-65,14,10,66.51,19.85,0,14669,1
2/4/2023 7:45,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-78,9,10,65.98,18.95,0,2528,1
2/4/2023 7:45,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-77,10.8,10,65.98,18.95,0,2528,1
2/4/2023 7:45,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-66,13.2,10,66.52,19.85,0,14670,1
2/4/2023 7:46,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-64,12.2,10,66.52,19.85,0,14670,1
2/4/2023 7:46,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-73,12,10,65.88,18.55,0,16544,1
2/4/2023 7:46,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-75,13,10,65.91,18.53,0,16545,1
